,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
242516,ROTONICS MANUFACTURING INC/DE,10-Q,801873,2005-02-02,edgar/data/801873/0001104659-05-003528.txt,2005-02-02
242865,ROYAL GOLD INC,10-Q,85535,2005-02-09,edgar/data/85535/0000950134-05-002381.txt,2005-02-09
243302,RPM INTERNATIONAL INC/DE/,10-Q,110621,2005-01-10,edgar/data/110621/0000950152-05-000131.txt,2005-01-10
243642,RUBY TUESDAY INC,10-Q,68270,2005-01-10,edgar/data/68270/0000068270-05-000004.txt,2005-01-10
243710,RUDDICK CORP,10-Q,85704,2005-02-11,edgar/data/85704/0001206774-05-000153.txt,2005-02-11
243949,RURAL METRO CORP /DE/,10-Q,906326,2005-02-14,edgar/data/906326/0001193125-05-029465.txt,2005-02-14
244277,RUTLAND TOOL & SUPPLY CO INC,10-Q,1158057,2005-02-08,edgar/data/1158057/0000893220-05-000260.txt,2005-02-08
244888,Remote Dynamics Inc,10-Q,944400,2005-01-12,edgar/data/944400/0000950134-05-000612.txt,2005-01-12
245630,S&C HOLDCO 3 INC,10-Q,1199114,2005-01-12,edgar/data/1199114/0000950134-05-000615.txt,2005-01-12
245775,S3I HOLDINGS INC,10-Q,1161647,2005-02-14,edgar/data/1161647/0001262463-05-000021.txt,2005-02-14
245807,SABA SOFTWARE INC,10-Q,1070380,2005-01-14,edgar/data/1070380/0001193125-05-006576.txt,2005-01-14
246825,SALON MEDIA GROUP INC,10-Q,1084332,2005-02-14,edgar/data/1084332/0001072613-05-000336.txt,2005-02-14
246857,SALTON INC,10-Q,878280,2005-02-10,edgar/data/878280/0000950137-05-001528.txt,2005-02-10
247298,SANDERSON FARMS INC,10-Q,812128,2005-02-24,edgar/data/812128/0000950144-05-001798.txt,2005-02-24
247465,SANFILIPPO JOHN B & SON INC,10-Q,880117,2005-01-31,edgar/data/880117/0000880117-05-000003.txt,2005-01-31
247557,SANMINA-SCI CORP,10-Q,897723,2005-02-10,edgar/data/897723/0001104659-05-005305.txt,2005-02-10
247863,SATCON TECHNOLOGY CORP,10-Q,889423,2005-02-18,edgar/data/889423/0001104659-05-007473.txt,2005-02-18
248459,SBE INC,10-Q,87050,2005-03-02,edgar/data/87050/0001144204-05-006486.txt,2005-03-02
248518,SBS TECHNOLOGIES INC,10-Q,880208,2005-02-09,edgar/data/880208/0000880208-05-000007.txt,2005-02-09
248713,SCANSOFT INC,10-Q,1002517,2005-02-09,edgar/data/1002517/0000950135-05-000541.txt,2005-02-09
248755,SCANSOURCE INC,10-Q,918965,2005-02-03,edgar/data/918965/0001193125-05-018744.txt,2005-02-03
249045,SCHEIB EARL INC,10-Q,87196,2005-03-15,edgar/data/87196/0001104659-05-011095.txt,2005-03-15
249251,SCHICK TECHNOLOGIES INC,10-Q,1014507,2005-02-11,edgar/data/1014507/0001169232-05-000784.txt,2005-02-11
249614,SCHMITT INDUSTRIES INC,10-Q,922612,2005-01-14,edgar/data/922612/0001104659-05-001443.txt,2005-01-14
249746,SCHNITZER STEEL INDUSTRIES INC,10-Q,912603,2005-01-10,edgar/data/912603/0001072613-05-000048.txt,2005-01-10
249826,SCHOLASTIC CORP,10-Q,866729,2005-01-10,edgar/data/866729/0001104659-05-000845.txt,2005-01-10
249860,SCHOOL SPECIALTY INC,10-Q,1055454,2005-03-02,edgar/data/1055454/0001193125-05-040854.txt,2005-03-02
250175,SCHULMAN A INC,10-Q,87565,2005-01-10,edgar/data/87565/0000950152-05-000122.txt,2005-01-10
250722,SCIENTIFIC ATLANTA INC,10-Q,87777,2005-02-04,edgar/data/87777/0001193125-05-019444.txt,2005-02-04
250789,SCIENTIFIC LEARNING CORP,10-Q,1042173,2005-02-15,edgar/data/1042173/0000950149-05-000043.txt,2005-02-15
251102,SCOTTS COMPANY,10-Q,825542,2005-02-10,edgar/data/825542/0000950152-05-000982.txt,2005-02-10
251926,SEA PINES ASSOCIATES INC,10-Q,846926,2005-03-11,edgar/data/846926/0000950144-05-002362.txt,2005-03-11
252632,SECURITY CAPITAL CORP/DE/,10-Q,314340,2005-03-11,edgar/data/314340/0001104659-05-010657.txt,2005-03-11
252687,SECURITY FEDERAL CORPORATION,10-Q,818677,2005-02-10,edgar/data/818677/0000939057-05-000037.txt,2005-02-10
253218,SELECTICA INC,10-Q,1090908,2005-02-09,edgar/data/1090908/0000950134-05-002449.txt,2005-02-09
253582,SEMINIS INC,10-Q,1078259,2005-02-14,edgar/data/1078259/0000950129-05-001258.txt,2005-02-14
253586,SEMITOOL INC,10-Q,934550,2005-02-09,edgar/data/934550/0000934550-05-000012.txt,2005-02-09
253742,SENECA FOODS CORP /NY/,10-Q,88948,2005-02-03,edgar/data/88948/0000088948-05-000004.txt,2005-02-03
253849,SENSUS METERING SYSTEMS BERMUDA 2 LTD,10-Q,1281226,2005-02-08,edgar/data/1281226/0001193125-05-022036.txt,2005-02-08
253851,SENSUS METERING SYSTEMS INC,10-Q,1281223,2005-02-08,edgar/data/1281223/0001193125-05-022036.txt,2005-02-08
254510,SERACARE LIFE SCIENCES INC,10-Q,1156295,2005-02-09,edgar/data/1156295/0001193125-05-023530.txt,2005-02-09
255414,SHAW GROUP INC,10-Q,914024,2005-01-10,edgar/data/914024/0000950134-05-000458.txt,2005-01-10
255914,SHILOH INDUSTRIES INC,10-Q,904979,2005-02-25,edgar/data/904979/0001193125-05-037130.txt,2005-02-25
256142,SHOPSMITH INC,10-Q,89925,2005-02-09,edgar/data/89925/0000950152-05-000886.txt,2005-02-09
256237,SHUFFLE MASTER INC,10-Q,718789,2005-03-03,edgar/data/718789/0001193125-05-041650.txt,2005-03-03
256426,SI TECHNOLOGIES INC,10-Q,719582,2005-03-17,edgar/data/719582/0001193125-05-053922.txt,2005-03-17
256694,SIFCO INDUSTRIES INC,10-Q,90168,2005-02-11,edgar/data/90168/0000950152-05-001008.txt,2005-02-11
256844,SIGMATRON INTERNATIONAL INC,10-Q,915358,2005-03-14,edgar/data/915358/0000950137-05-002983.txt,2005-03-14
256862,SIGNATURE EYEWEAR INC,10-Q,1036292,2005-03-23,edgar/data/1036292/0001072613-05-000756.txt,2005-03-23
256917,SILICON GRAPHICS INC,10-Q,802301,2005-02-02,edgar/data/802301/0001104659-05-003757.txt,2005-02-02
257252,SILVERSTAR HOLDINGS LTD,10-Q,1003390,2005-02-14,edgar/data/1003390/0000910680-05-000131.txt,2005-02-14
257741,SINGING MACHINE CO INC,10-Q,923601,2005-02-14,edgar/data/923601/0001144204-05-004479.txt,2005-02-14
258110,SITI-SITES COM INC,10-Q,812551,2005-02-14,edgar/data/812551/0001169232-05-000911.txt,2005-02-14
258525,SKYLINE CORP,10-Q,90896,2005-01-10,edgar/data/90896/0000950137-05-000244.txt,2005-01-10
258585,SKYWORKS SOLUTIONS INC,10-Q,4127,2005-02-07,edgar/data/4127/0000004127-05-000007.txt,2005-02-07
259328,SMITH & WESSON HOLDING CORP,10-Q,1092796,2005-03-10,edgar/data/1092796/0000950124-05-001428.txt,2005-03-10
260282,SMITHFIELD FOODS INC,10-Q,91388,2005-03-10,edgar/data/91388/0001193125-05-046300.txt,2005-03-10
260373,SMUCKER J M CO,10-Q,91419,2005-03-11,edgar/data/91419/0000950152-05-001997.txt,2005-03-11
260762,SOLA INTERNATIONAL INC,10-Q,912088,2005-02-08,edgar/data/912088/0000950137-05-001360.txt,2005-02-08
260793,SOLECTRON CORP,10-Q,835541,2005-01-05,edgar/data/835541/0000950134-05-000147.txt,2005-01-05
261083,SONIC CORP,10-Q,868611,2005-01-07,edgar/data/868611/0001193125-05-003218.txt,2005-01-07
261107,SONIC FOUNDRY INC,10-Q,1029744,2005-02-07,edgar/data/1029744/0001193125-05-020005.txt,2005-02-07
261326,SONOMAWEST HOLDINGS INC,10-Q,102588,2005-02-14,edgar/data/102588/0001144204-05-004398.txt,2005-02-14
261518,SOUND FEDERAL BANCORP INC,10-Q,1064236,2005-02-08,edgar/data/1064236/0000891092-05-000211.txt,2005-02-08
261586,SOURCECORP INC,10-Q,936931,2005-03-24,edgar/data/936931/0001104659-05-012599.txt,2005-03-24
262663,SPACEHAB INC \WA\,10-Q,1001907,2005-02-14,edgar/data/1001907/0001193125-05-029236.txt,2005-02-14
262706,SPAN AMERICA MEDICAL SYSTEMS INC,10-Q,718924,2005-02-15,edgar/data/718924/0001144204-05-004959.txt,2005-02-15
262834,SPARTAN STORES INC,10-Q,877422,2005-02-04,edgar/data/877422/0000905729-05-000070.txt,2005-02-04
262844,SPARTECH CORP,10-Q,77597,2005-03-08,edgar/data/77597/0000077597-05-000014.txt,2005-03-08
262852,SPARTON CORP,10-Q,92679,2005-02-11,edgar/data/92679/0000950152-05-000997.txt,2005-02-11
262921,SPEAR & JACKSON INC,10-Q,1107206,2005-02-18,edgar/data/1107206/0001161697-05-000143.txt,2005-02-18
262956,SPECIAL DEVICES INC /DE,10-Q,875525,2005-03-16,edgar/data/875525/0001047469-05-006719.txt,2005-03-16
263149,SPECTRUM CONTROL INC,10-Q,92769,2005-03-30,edgar/data/92769/0000092769-05-000011.txt,2005-03-30
263355,SPESCOM SOFTWARE INC,10-Q,813747,2005-02-14,edgar/data/813747/0001104659-05-006395.txt,2005-02-14
263595,SPORT CHALET INC,10-Q,892907,2005-02-09,edgar/data/892907/0001169232-05-000590.txt,2005-02-09
263612,SPORT HALEY INC,10-Q,892653,2005-02-22,edgar/data/892653/0001104659-05-007755.txt,2005-02-22
263628,SPORTS ARENAS INC,10-Q,93003,2005-01-12,edgar/data/93003/0000093003-05-000002.txt,2005-01-12
263966,SRA INTERNATIONAL INC,10-Q,906192,2005-01-31,edgar/data/906192/0001193125-05-015483.txt,2005-01-31
264143,ST JOHN KNITS INTERNATIONAL INC,10-Q,1080280,2005-03-16,edgar/data/1080280/0001193125-05-052497.txt,2005-03-16
264578,STANDARD COMMERCIAL CORP,10-Q,93319,2005-02-08,edgar/data/93319/0001193125-05-021895.txt,2005-02-08
264630,STANDARD MICROSYSTEMS CORP,10-Q,93384,2005-01-10,edgar/data/93384/0000093384-05-000002.txt,2005-01-10
264729,STANDEX INTERNATIONAL CORP/DE/,10-Q,310354,2005-02-04,edgar/data/310354/0000310354-05-000010.txt,2005-02-04
264937,STAR GAS FINANCE CO,10-Q,1223037,2005-02-09,edgar/data/1223037/0001193125-05-023300.txt,2005-02-09
264965,STARBUCKS CORP,10-Q,829224,2005-02-16,edgar/data/829224/0000891020-05-000046.txt,2005-02-16
264989,STARCRAFT CORP /IN/,10-Q,906473,2005-02-16,edgar/data/906473/0000908834-05-000141.txt,2005-02-16
265060,STARRETT L S CO,10-Q,93676,2005-02-03,edgar/data/93676/0000093676-05-000011.txt,2005-02-03
265088,STARTECH ENVIRONMENTAL CORP,10-Q,875762,2005-03-22,edgar/data/875762/0001108890-05-000172.txt,2005-03-22
265631,STATER BROS HOLDINGS INC,10-Q,882829,2005-02-09,edgar/data/882829/0000950129-05-001053.txt,2005-02-09
265769,STEAK & SHAKE CO,10-Q,93859,2005-01-28,edgar/data/93859/0000093859-05-000013.txt,2005-01-28
265909,STEEL TECHNOLOGIES INC,10-Q,771790,2005-02-08,edgar/data/771790/0000771790-05-000009.txt,2005-02-08
265939,STEELCASE INC,10-Q,1050825,2005-01-05,edgar/data/1050825/0000950124-05-000034.txt,2005-01-05
266313,STELLENT INC,10-Q,867347,2005-02-09,edgar/data/867347/0000950134-05-002373.txt,2005-02-09
266563,STERIS CORP,10-Q,815065,2005-02-08,edgar/data/815065/0001193125-05-022163.txt,2005-02-08
266786,STERLING SUGARS INC,10-Q,94185,2005-03-15,edgar/data/94185/0000094185-05-000005.txt,2005-03-15
267017,STEWART ENTERPRISES INC,10-Q,878522,2005-03-10,edgar/data/878522/0000950129-05-002185.txt,2005-03-10
267654,STONEPATH GROUP INC,10-Q,1093546,2005-01-06,edgar/data/1093546/0000950116-05-000100.txt,2005-01-06
268090,STRATEX NETWORKS INC,10-Q,812703,2005-02-09,edgar/data/812703/0001193125-05-023327.txt,2005-02-09
268110,STRATOS INTERNATIONAL INC,10-Q,1111721,2005-03-17,edgar/data/1111721/0000950137-05-003222.txt,2005-03-17
268179,STRATTEC SECURITY CORP,10-Q,933034,2005-02-02,edgar/data/933034/0001042167-05-000031.txt,2005-02-02
268240,STRATUS SERVICES GROUP INC,10-Q,1044391,2005-02-14,edgar/data/1044391/0001044391-05-000013.txt,2005-02-14
268342,STREICHER MOBILE FUELING INC,10-Q,1024452,2005-02-14,edgar/data/1024452/0001144204-05-004620.txt,2005-02-14
270067,SUN MICROSYSTEMS INC,10-Q,709519,2005-02-04,edgar/data/709519/0001193125-05-019845.txt,2005-02-04
270265,SUNLINK HEALTH SYSTEMS INC,10-Q,96793,2005-02-09,edgar/data/96793/0001193125-05-022389.txt,2005-02-09
270461,SUNTERRA CORP,10-Q,1016577,2005-02-09,edgar/data/1016577/0001193125-05-023524.txt,2005-02-09
270561,SUPER TEST PETROLEUM INC,10-Q,1045545,2005-01-14,edgar/data/1045545/0001193125-05-006392.txt,2005-01-14
270766,SUPERTEX INC,10-Q,730000,2005-02-10,edgar/data/730000/0000730000-05-000005.txt,2005-02-10
270785,SUPERVALU INC,10-Q,95521,2005-01-13,edgar/data/95521/0001193125-05-006011.txt,2005-01-13
270907,SURMODICS INC,10-Q,924717,2005-02-09,edgar/data/924717/0000950134-05-002442.txt,2005-02-09
271504,SWS GROUP INC,10-Q,878520,2005-02-09,edgar/data/878520/0001193125-05-022714.txt,2005-02-09
271584,SYBRON DENTAL SPECIALTIES INC,10-Q,1121302,2005-02-09,edgar/data/1121302/0001193125-05-023391.txt,2005-02-09
271600,SYCAMORE NETWORKS INC,10-Q,1092367,2005-02-25,edgar/data/1092367/0001193125-05-036930.txt,2005-02-25
271639,SYMANTEC CORP,10-Q,849399,2005-02-04,edgar/data/849399/0000950134-05-002092.txt,2005-02-04
271762,SYMMETRICOM INC,10-Q,82628,2005-02-07,edgar/data/82628/0001193125-05-020885.txt,2005-02-07
271788,SYMS CORP,10-Q,724742,2005-01-06,edgar/data/724742/0000930413-05-000086.txt,2005-01-06
271856,SYNAPTICS INC,10-Q,817720,2005-01-28,edgar/data/817720/0000950153-05-000113.txt,2005-01-28
272098,SYNOPSYS INC,10-Q,883241,2005-03-10,edgar/data/883241/0001104659-05-010424.txt,2005-03-10
272226,SYNTHETECH INC,10-Q,749290,2005-02-14,edgar/data/749290/0001200952-05-000153.txt,2005-02-14
272234,SYNTHETIC BLOOD INTERNATIONAL INC,10-Q,34956,2005-03-17,edgar/data/34956/0001193125-05-053768.txt,2005-03-17
272340,SYSCO CORP,10-Q,96021,2005-02-10,edgar/data/96021/0000950129-05-001156.txt,2005-02-10
273530,"SoftBrands, Inc.",10-Q,1311926,2005-03-15,edgar/data/1311926/0001104659-05-010962.txt,2005-03-15
274973,TAKE TWO INTERACTIVE SOFTWARE INC,10-Q,946581,2005-03-10,edgar/data/946581/0001125282-05-001213.txt,2005-03-10
275106,TALX CORP,10-Q,917524,2005-02-04,edgar/data/917524/0000950137-05-001233.txt,2005-02-04
275227,TANDY BRANDS ACCESSORIES INC,10-Q,869487,2005-02-11,edgar/data/869487/0000950134-05-002812.txt,2005-02-11
275424,TARANTELLA INC,10-Q,851560,2005-02-14,edgar/data/851560/0001193125-05-028598.txt,2005-02-14
275490,TARGET LOGISTICS INC,10-Q,1009480,2005-01-27,edgar/data/1009480/0001144204-05-002483.txt,2005-01-27
276627,TEAM INC,10-Q,318833,2005-01-14,edgar/data/318833/0001193125-05-006586.txt,2005-01-14
276637,TEAMSTAFF INC,10-Q,785557,2005-02-14,edgar/data/785557/0000950136-05-000793.txt,2005-02-14
276690,TECH OPS SEVCON INC,10-Q,825411,2005-02-15,edgar/data/825411/0000825411-05-000011.txt,2005-02-15
276703,TECHE HOLDING CO,10-Q,934538,2005-02-14,edgar/data/934538/0000946275-05-000175.txt,2005-02-14
276719,TECHNE CORP /MN/,10-Q,842023,2005-02-08,edgar/data/842023/0000842023-05-000010.txt,2005-02-08
277050,TEGAL CORP /DE/,10-Q,931059,2005-02-14,edgar/data/931059/0000931059-05-000003.txt,2005-02-14
277108,TEKNI PLEX INC,10-Q,1039542,2005-02-14,edgar/data/1039542/0000950123-05-001786.txt,2005-02-14
277115,TEKTRONIX INC,10-Q,96879,2005-01-06,edgar/data/96879/0001206774-05-000009.txt,2005-01-06
277139,TEL INSTRUMENT ELECTRONICS CORP,10-Q,96885,2005-02-14,edgar/data/96885/0000891092-05-000310.txt,2005-02-14
277616,TELESOURCE INTERNATIONAL INC,10-Q,1082198,2005-02-11,edgar/data/1082198/0001266454-05-000020.txt,2005-02-11
277674,TELETOUCH COMMUNICATIONS INC,10-Q,928659,2005-01-20,edgar/data/928659/0001193125-05-008685.txt,2005-01-20
277688,TELEVIDEO INC,10-Q,353779,2005-02-16,edgar/data/353779/0001173280-05-000006.txt,2005-02-16
277803,TELULAR CORP,10-Q,915324,2005-02-09,edgar/data/915324/0001206774-05-000123.txt,2005-02-09
278178,TENGTU INTERNATIONAL CORP,10-Q,847597,2005-02-24,edgar/data/847597/0001144204-05-006000.txt,2005-02-24
278614,TERREMARK WORLDWIDE INC,10-Q,912890,2005-02-09,edgar/data/912890/0000950144-05-001086.txt,2005-02-09
278756,TESSCO TECHNOLOGIES INC,10-Q,927355,2005-02-09,edgar/data/927355/0001104659-05-004956.txt,2005-02-09
278858,TETRA TECH INC,10-Q,831641,2005-02-11,edgar/data/831641/0001104659-05-005687.txt,2005-02-11
278950,TEXAS INDUSTRIES INC,10-Q,97472,2005-01-07,edgar/data/97472/0001193125-05-003167.txt,2005-01-07
279520,THERMA WAVE INC,10-Q,828119,2005-02-04,edgar/data/828119/0000950134-05-002114.txt,2005-02-04
279568,THERMOGENESIS CORP,10-Q,811212,2005-02-09,edgar/data/811212/0001001277-05-000103.txt,2005-02-09
279896,THOMAS NELSON INC,10-Q,71023,2005-02-09,edgar/data/71023/0000071023-05-000005.txt,2005-02-09
280168,THOR INDUSTRIES INC,10-Q,730263,2005-03-10,edgar/data/730263/0000950152-05-001946.txt,2005-03-10
280333,THQ INC,10-Q,865570,2005-02-08,edgar/data/865570/0001104659-05-004606.txt,2005-02-08
280720,TIDEWATER INC,10-Q,98222,2005-01-28,edgar/data/98222/0001193125-05-013762.txt,2005-01-28
280744,TIER TECHNOLOGIES INC,10-Q,1045150,2005-02-09,edgar/data/1045150/0001206774-05-000137.txt,2005-02-09
280841,TII NETWORK TECHNOLOGIES INC,10-Q,277928,2005-02-11,edgar/data/277928/0001208363-05-000004.txt,2005-02-11
280915,TIMBERLAND BANCORP INC,10-Q,1046050,2005-02-14,edgar/data/1046050/0000939057-05-000039.txt,2005-02-14
281446,TJT INC,10-Q,1002577,2005-02-14,edgar/data/1002577/0001104659-05-006402.txt,2005-02-14
281561,TNR TECHNICAL INC,10-Q,723615,2005-03-17,edgar/data/723615/0001125282-05-001431.txt,2005-03-17
281712,TODD SHIPYARDS CORP,10-Q,98537,2005-02-08,edgar/data/98537/0000098537-05-000011.txt,2005-02-08
281726,TODHUNTER INTERNATIONAL INC,10-Q,98544,2005-02-11,edgar/data/98544/0001104659-05-005796.txt,2005-02-11
281786,TOLL BROTHERS INC,10-Q,794170,2005-03-14,edgar/data/794170/0000950116-05-000995.txt,2005-03-14
282078,TOPPS CO INC,10-Q,812076,2005-01-06,edgar/data/812076/0000812076-05-000004.txt,2005-01-06
282208,TORO CO,10-Q,737758,2005-03-07,edgar/data/737758/0000950134-05-004297.txt,2005-03-07
282760,TOYOTA MOTOR CREDIT CORP,10-Q,834071,2005-02-22,edgar/data/834071/0000834071-05-000020.txt,2005-02-22
283123,TRANSACTION SYSTEMS ARCHITECTS INC,10-Q,935036,2005-02-08,edgar/data/935036/0000935036-05-000005.txt,2005-02-08
283276,TRANSCAT INC,10-Q,99302,2005-02-08,edgar/data/99302/0000950152-05-000866.txt,2005-02-08
283302,TRANSDIGM HOLDING CO,10-Q,1077672,2005-02-11,edgar/data/1077672/0001193125-05-026624.txt,2005-02-11
283308,TRANSDIGM INC,10-Q,1077670,2005-02-11,edgar/data/1077670/0001193125-05-026624.txt,2005-02-11
283400,TRANSMONTAIGNE INC,10-Q,755199,2005-02-09,edgar/data/755199/0001047469-05-002921.txt,2005-02-09
283417,TRANSNET CORP,10-Q,99313,2005-02-14,edgar/data/99313/0000930413-05-000957.txt,2005-02-14
283497,TRANSTECHNOLOGY CORP,10-Q,99359,2005-02-07,edgar/data/99359/0000950123-05-001254.txt,2005-02-07
283942,TRC COMPANIES INC /DE/,10-Q,103096,2005-02-14,edgar/data/103096/0001104659-05-006369.txt,2005-02-14
284541,TRIDENT MICROSYSTEMS INC,10-Q,859475,2005-02-09,edgar/data/859475/0000950134-05-002436.txt,2005-02-09
284758,TRIPATH TECHNOLOGY INC,10-Q,1045739,2005-02-04,edgar/data/1045739/0001193125-05-018868.txt,2005-02-04
284846,TRIUMPH GROUP INC /,10-Q,1021162,2005-02-08,edgar/data/1021162/0001104659-05-004538.txt,2005-02-08
285372,TSR INC,10-Q,98338,2005-01-04,edgar/data/98338/0001072613-05-000015.txt,2005-01-04
285525,TUFCO TECHNOLOGIES INC,10-Q,895329,2005-02-14,edgar/data/895329/0000950134-05-002948.txt,2005-02-14
285572,TULLYS COFFEE CORP,10-Q,944136,2005-02-14,edgar/data/944136/0001193125-05-029572.txt,2005-02-14
285911,TUTOGEN MEDICAL INC,10-Q,816949,2005-02-14,edgar/data/816949/0001188112-05-000283.txt,2005-02-14
285966,TVIA INC,10-Q,1109279,2005-02-14,edgar/data/1109279/0000950134-05-003001.txt,2005-02-14
286007,TWEETER HOME ENTERTAINMENT GROUP INC,10-Q,1060390,2005-02-09,edgar/data/1060390/0000950135-05-000540.txt,2005-02-09
286026,TWIN DISC INC,10-Q,100378,2005-02-10,edgar/data/100378/0000100378-05-000004.txt,2005-02-10
286180,TYCO INTERNATIONAL LTD /BER/,10-Q,833444,2005-02-09,edgar/data/833444/0001047469-05-002810.txt,2005-02-09
286274,TYSON FOODS INC,10-Q,100493,2005-02-09,edgar/data/100493/0000100493-05-000010.txt,2005-02-09
286599,"Thomas Equipment, Inc.",10-Q,1122380,2005-02-15,edgar/data/1122380/0001144204-05-004809.txt,2005-02-15
287063,U HAUL INTERNATIONAL INC,10-Q,4458,2005-02-09,edgar/data/4458/0000004457-05-000002.txt,2005-02-09
287096,U S GLOBAL INVESTORS INC,10-Q,754811,2005-02-14,edgar/data/754811/0000950134-05-003067.txt,2005-02-14
287176,"U. S. Premium Beef, Inc.",10-Q,1289237,2005-01-10,edgar/data/1289237/0001289237-05-000009.txt,2005-01-10
287210,UAP HOLDING CORP,10-Q,1279529,2005-01-12,edgar/data/1279529/0001193125-05-005267.txt,2005-01-12
287567,UCI MEDICAL AFFILIATES INC,10-Q,737561,2005-02-10,edgar/data/737561/0000737561-05-000002.txt,2005-02-10
287654,UGI CORP /PA/,10-Q,884614,2005-02-09,edgar/data/884614/0000893220-05-000268.txt,2005-02-09
287688,UGI UTILITIES INC,10-Q,100548,2005-02-09,edgar/data/100548/0000893220-05-000266.txt,2005-02-09
288289,UNIFAB INTERNATIONAL INC,10-Q,101990,2005-01-28,edgar/data/101990/0000950129-05-000685.txt,2005-01-28
288308,UNIFI INC,10-Q,100726,2005-02-04,edgar/data/100726/0000950144-05-000831.txt,2005-02-04
288339,UNIFIED WESTERN GROCERS INC,10-Q,320431,2005-02-11,edgar/data/320431/0001193125-05-027201.txt,2005-02-11
288343,UNIFIRST CORP,10-Q,717954,2005-01-06,edgar/data/717954/0001284084-05-000006.txt,2005-01-06
288390,UNIFY CORP,10-Q,880562,2005-03-11,edgar/data/880562/0001104659-05-010553.txt,2005-03-11
288474,UNIMARK GROUP INC,10-Q,922712,2005-03-30,edgar/data/922712/0000950134-05-006346.txt,2005-03-30
288948,UNITED AGRI PRODUCTS INC,10-Q,1274762,2005-01-13,edgar/data/1274762/0001193125-05-005571.txt,2005-01-13
288981,UNITED AMERICAN HEALTHCARE CORP,10-Q,867963,2005-01-27,edgar/data/867963/0000950124-05-000408.txt,2005-01-27
289287,UNITED FINANCIAL MORTGAGE CORP,10-Q,916823,2005-03-17,edgar/data/916823/0001144204-05-007990.txt,2005-03-17
289354,UNITED JET CENTER INC,10-Q,1045542,2005-01-14,edgar/data/1045542/0001193125-05-006392.txt,2005-01-14
289414,UNITED NATURAL FOODS INC,10-Q,1020859,2005-03-14,edgar/data/1020859/0001171520-05-000119.txt,2005-03-14
289537,UNITED REFINING CO,10-Q,101462,2005-01-14,edgar/data/101462/0001193125-05-006392.txt,2005-01-14
289544,UNITED REFINING CO /PA/,10-Q,1040270,2005-01-14,edgar/data/1040270/0001193125-05-006392.txt,2005-01-14
290190,UNIVERSAL COMPRESSION HOLDINGS INC,10-Q,1057234,2005-02-09,edgar/data/1057234/0001104659-05-004924.txt,2005-02-09
290226,UNIVERSAL COMPRESSION INC,10-Q,1057233,2005-02-09,edgar/data/1057233/0001104659-05-004924.txt,2005-02-09
290231,UNIVERSAL CORP /VA/,10-Q,102037,2005-02-08,edgar/data/102037/0001193125-05-022111.txt,2005-02-08
290389,UNIVERSAL SECURITY INSTRUMENTS INC,10-Q,102109,2005-02-14,edgar/data/102109/0001144204-05-004712.txt,2005-02-14
290422,UNIVERSAL TECHNICAL INSTITUTE INC,10-Q,1261654,2005-02-10,edgar/data/1261654/0000950124-05-000655.txt,2005-02-10
290449,UNIVERSAL TECHNICAL SERVICES INC,10-Q,1101200,2005-01-11,edgar/data/1101200/0000934798-05-000006.txt,2005-01-11
290745,UQM TECHNOLOGIES INC,10-Q,315449,2005-01-27,edgar/data/315449/0000315449-05-000004.txt,2005-01-27
290830,UROLOGIX INC,10-Q,882873,2005-02-09,edgar/data/882873/0001193125-05-023492.txt,2005-02-09
290896,URSTADT BIDDLE PROPERTIES INC,10-Q,1029800,2005-03-14,edgar/data/1029800/0001029800-05-000044.txt,2005-03-14
291278,USA TECHNOLOGIES INC,10-Q,896429,2005-02-14,edgar/data/896429/0001144204-05-004319.txt,2005-02-14
292017,VA SOFTWARE CORP,10-Q,1096199,2005-03-11,edgar/data/1096199/0000950005-05-000259.txt,2005-03-11
292099,VAIL RESORTS INC,10-Q,812011,2005-03-11,edgar/data/812011/0000812011-05-000010.txt,2005-03-11
292158,VALCAPX ACQUISITION CORP,10-Q,1142056,2005-01-19,edgar/data/1142056/0001142056-05-000007.txt,2005-01-19
292226,VALENCE TECHNOLOGY INC,10-Q,885551,2005-02-09,edgar/data/885551/0001011438-05-000039.txt,2005-02-09
292253,VALENTIS INC,10-Q,932352,2005-02-14,edgar/data/932352/0001104659-05-005890.txt,2005-02-14
292425,VALLEY FORGE SCIENTIFIC CORP,10-Q,836429,2005-02-14,edgar/data/836429/0001019056-05-000210.txt,2005-02-14
292468,VALLEY NATIONAL GASES INC,10-Q,1030715,2005-02-18,edgar/data/1030715/0000950152-05-001365.txt,2005-02-18
292601,VALSPAR CORP,10-Q,102741,2005-03-09,edgar/data/102741/0000897101-05-000671.txt,2005-03-09
292649,VALUE LINE INC,10-Q,717720,2005-03-15,edgar/data/717720/0001144204-05-007667.txt,2005-03-15
293673,VANGUARD HEALTH SYSTEMS INC,10-Q,1045829,2005-02-10,edgar/data/1045829/0001045829-05-000007.txt,2005-02-10
294316,VARIAN INC,10-Q,1079028,2005-02-08,edgar/data/1079028/0001193125-05-022223.txt,2005-02-08
294349,VARIAN MEDICAL SYSTEMS INC,10-Q,203527,2005-02-08,edgar/data/203527/0001104659-05-004672.txt,2005-02-08
294375,VARIAN SEMICONDUCTOR EQUIPMENT ASSOCIATES INC,10-Q,1079023,2005-02-09,edgar/data/1079023/0001193125-05-023425.txt,2005-02-09
