,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
150489,QUANTUM MATERIALS CORP.,10-Q,1403570,2011-10-17,edgar/data/1403570/0001013762-11-002742.txt,2011-10-17
150495,QUANTUM SOLAR POWER CORP.,10-Q,1301843,2011-11-08,edgar/data/1301843/0001062993-11-004376.txt,2011-11-08
150550,QUEPASA CORP,10-Q,1078099,2011-11-14,edgar/data/1078099/0001437749-11-008634.txt,2011-11-14
150610,QUEST DIAGNOSTICS INC,10-Q,1022079,2011-11-03,edgar/data/1022079/0000930413-11-006949.txt,2011-11-03
150636,QUEST SOFTWARE INC,10-Q,1088033,2011-11-09,edgar/data/1088033/0001193125-11-304353.txt,2011-11-09
150639,QUESTAR CORP,10-Q,751652,2011-11-04,edgar/data/751652/0000751652-11-000039.txt,2011-11-04
150665,QUESTAR GAS CO,10-Q,68589,2011-11-04,edgar/data/68589/0000751652-11-000039.txt,2011-11-04
150668,QUESTAR PIPELINE CO,10-Q,764044,2011-11-04,edgar/data/764044/0000751652-11-000039.txt,2011-11-04
150676,QUESTCOR PHARMACEUTICALS INC,10-Q,891288,2011-10-27,edgar/data/891288/0001193125-11-284279.txt,2011-10-27
150700,QUICK-MED TECHNOLOGIES INC,10-Q,1088206,2011-11-14,edgar/data/1088206/0001088206-11-000019.txt,2011-11-14
150708,QUICKLOGIC CORPORATION,10-Q,882508,2011-11-09,edgar/data/882508/0000882508-11-000013.txt,2011-11-09
150726,QUICKSILVER RESOURCES INC,10-Q,1060990,2011-11-09,edgar/data/1060990/0000950123-11-097072.txt,2011-11-09
150748,QUIDEL CORP /DE/,10-Q,353569,2011-10-27,edgar/data/353569/0001193125-11-282356.txt,2011-10-27
150782,"QUINSTREET, INC",10-Q,1117297,2011-11-08,edgar/data/1117297/0001193125-11-302469.txt,2011-11-08
150804,QUOTEMEDIA INC,10-Q,1101433,2011-11-14,edgar/data/1101433/0001193125-11-310417.txt,2011-11-14
150822,QWEST COMMUNICATIONS INTERNATIONAL INC,10-Q,1037949,2011-11-08,edgar/data/1037949/0001193125-11-301873.txt,2011-11-08
150824,QWEST CORP,10-Q,68622,2011-11-08,edgar/data/68622/0001193125-11-301889.txt,2011-11-08
150846,"Quad/Graphics, Inc.",10-Q,1481792,2011-11-14,edgar/data/1481792/0001481792-11-000012.txt,2011-11-14
150869,Quadra Projects Inc.,10-Q,1423586,2011-11-01,edgar/data/1423586/0001214659-11-003664.txt,2011-11-01
150878,Quadrant 4 Systems Corp,10-Q,878802,2011-11-18,edgar/data/878802/0001185185-11-002073.txt,2011-11-18
150890,"Quamtel, Inc.",10-Q,1122991,2011-11-17,edgar/data/1122991/0001354488-11-004586.txt,2011-11-17
150938,"Queensridge Mining Resources, Inc.",10-Q,1498372,2011-11-17,edgar/data/1498372/0001255294-11-000726.txt,2011-11-17
151006,"R&R ACQUISITION VI, INC",10-Q,1368514,2011-10-28,edgar/data/1368514/0001144204-11-060062.txt,2011-10-28
151007,"R&R ACQUISITION VII, INC",10-Q,1368513,2011-10-28,edgar/data/1368513/0001144204-11-060066.txt,2011-10-28
151008,"R&R ACQUISITION VIII, INC",10-Q,1368510,2011-10-28,edgar/data/1368510/0001144204-11-060068.txt,2011-10-28
151048,"RACKSPACE HOSTING, INC.",10-Q,1107694,2011-11-08,edgar/data/1107694/0001107694-11-000066.txt,2011-11-08
151103,RADIAN GROUP INC,10-Q,890926,2011-11-09,edgar/data/890926/0000890926-11-000081.txt,2011-11-09
151122,"RADIANT LOGISTICS, INC",10-Q,1171155,2011-11-14,edgar/data/1171155/0001144204-11-064583.txt,2011-11-14
151150,RADIENT PHARMACEUTICALS Corp,10-Q,838879,2011-11-14,edgar/data/838879/0001144204-11-063939.txt,2011-11-14
151162,"RADIO ONE, INC.",10-Q,1041657,2011-11-14,edgar/data/1041657/0001144204-11-063561.txt,2011-11-14
151171,RADIOSHACK CORP,10-Q,96289,2011-10-25,edgar/data/96289/0000096289-11-000038.txt,2011-10-25
151183,RADISYS CORP,10-Q,873044,2011-11-04,edgar/data/873044/0000873044-11-000084.txt,2011-11-04
151238,RAILAMERICA INC /DE,10-Q,887637,2011-10-27,edgar/data/887637/0001193125-11-283533.txt,2011-10-27
151249,"RAINBOW INTERNATIONAL, CORP.",10-Q,1522538,2011-12-20,edgar/data/1522538/0001522538-11-000008.txt,2011-12-20
151261,RAINMAKER SYSTEMS INC,10-Q,1094007,2011-11-14,edgar/data/1094007/0001094007-11-000016.txt,2011-11-14
151346,RALPH LAUREN CORP,10-Q,1037038,2011-11-09,edgar/data/1037038/0000950123-11-097033.txt,2011-11-09
151365,RAM ENERGY RESOURCES INC,10-Q,1282648,2011-11-07,edgar/data/1282648/0000950123-11-095826.txt,2011-11-07
151392,RAMBUS INC,10-Q,917273,2011-10-31,edgar/data/917273/0001104659-11-059160.txt,2011-10-31
151412,RAMCO GERSHENSON PROPERTIES TRUST,10-Q,842183,2011-11-04,edgar/data/842183/0001157523-11-006491.txt,2011-11-04
151451,RAMTRON INTERNATIONAL CORP,10-Q,849502,2011-10-20,edgar/data/849502/0001193125-11-276039.txt,2011-10-20
151472,RANCHER ENERGY CORP.,10-Q,1287900,2011-11-21,edgar/data/1287900/0001072588-11-000245.txt,2011-11-21
151475,RANCON REALTY FUND IV,10-Q,743870,2011-11-15,edgar/data/743870/0001193125-11-312523.txt,2011-11-15
151476,RANCON REALTY FUND V,10-Q,769131,2011-11-15,edgar/data/769131/0001193125-11-312529.txt,2011-11-15
151477,RAND CAPITAL CORP,10-Q,81955,2011-11-07,edgar/data/81955/0000950123-11-095779.txt,2011-11-07
151481,RAND WORLDWIDE INC,10-Q,852437,2011-11-14,edgar/data/852437/0001193125-11-309102.txt,2011-11-14
151510,RANGE RESOURCES CORP,10-Q,315852,2011-10-26,edgar/data/315852/0000950123-11-091876.txt,2011-10-26
151570,RAPTOR NETWORKS TECHNOLOGY INC,10-Q,1163300,2011-10-13,edgar/data/1163300/0001144204-11-057677.txt,2011-10-13
151580,"RAPTOR TECHNOLOGY GROUP, INC.",10-Q,1420526,2011-11-21,edgar/data/1420526/0001127855-11-000626.txt,2011-11-21
151584,RARE ELEMENT RESOURCES LTD,10-Q,1419806,2011-11-09,edgar/data/1419806/0001052918-11-000609.txt,2011-11-09
151610,RARUS MINERALS INC,10-Q,1499034,2011-10-31,edgar/data/1499034/0001078782-11-003094.txt,2011-10-31
151656,RAVEN INDUSTRIES INC,10-Q,82166,2011-12-02,edgar/data/82166/0001445305-11-003520.txt,2011-12-02
151768,RAYONIER INC,10-Q,52827,2011-10-28,edgar/data/52827/0000052827-11-000067.txt,2011-10-28
151781,RAYTHEON CO/,10-Q,1047122,2011-10-27,edgar/data/1047122/0001047122-11-000144.txt,2011-10-27
151801,RAZOR RESOURCES INC,10-Q,1333614,2011-12-20,edgar/data/1333614/0001372167-11-000060.txt,2011-12-20
151819,RBC Bearings INC,10-Q,1324948,2011-11-10,edgar/data/1324948/0001144204-11-062767.txt,2011-11-10
151870,"RBC LIFE SCIENCES, INC.",10-Q,830052,2011-11-10,edgar/data/830052/0000830052-11-000027.txt,2011-11-10
151884,RBS GLOBAL INC,10-Q,1213336,2011-11-01,edgar/data/1213336/0001213336-11-000015.txt,2011-11-01
151964,RCM TECHNOLOGIES INC,10-Q,700841,2011-11-08,edgar/data/700841/0000700841-11-000024.txt,2011-11-08
152001,READING INTERNATIONAL INC,10-Q,716634,2011-11-03,edgar/data/716634/0000716634-11-000034.txt,2011-11-03
152010,REAL ESTATE ASSOCIATES LTD II,10-Q,314237,2011-11-07,edgar/data/314237/0000711642-11-000344.txt,2011-11-07
152013,REAL ESTATE ASSOCIATES LTD III,10-Q,318986,2011-11-07,edgar/data/318986/0000711642-11-000340.txt,2011-11-07
152015,REAL ESTATE ASSOCIATES LTD IV,10-Q,355573,2011-11-07,edgar/data/355573/0000711642-11-000341.txt,2011-11-07
152017,REAL ESTATE ASSOCIATES LTD VI,10-Q,715578,2011-11-07,edgar/data/715578/0000711642-11-000343.txt,2011-11-07
152019,REAL ESTATE ASSOCIATES LTD VII,10-Q,722648,2011-11-07,edgar/data/722648/0000711642-11-000346.txt,2011-11-07
152020,REAL ESTATE ASSOCIATES LTD/CA,10-Q,225789,2011-11-07,edgar/data/225789/0000711642-11-000339.txt,2011-11-07
152025,"REAL ESTATE RESTORATION & RENTAL, INC.",10-Q,1497253,2011-10-31,edgar/data/1497253/0001213900-11-005689.txt,2011-10-31
152031,REALMARK PROPERTY INVESTORS LTD PARTNERSHIP II,10-Q,704165,2011-11-14,edgar/data/704165/0001099910-11-000209.txt,2011-11-14
152032,REALMARK PROPERTY INVESTORS LTD PARTNERSHIP V,10-Q,790067,2011-11-14,edgar/data/790067/0001099910-11-000207.txt,2011-11-14
152033,REALNETWORKS INC,10-Q,1046327,2011-11-08,edgar/data/1046327/0001193125-11-302116.txt,2011-11-08
152058,REALOGY CORP,10-Q,1355001,2011-11-01,edgar/data/1355001/0001193125-11-290426.txt,2011-11-01
152073,REALPAGE INC,10-Q,1286225,2011-11-08,edgar/data/1286225/0000950123-11-096504.txt,2011-11-08
152100,REALTY INCOME CORP,10-Q,726728,2011-10-28,edgar/data/726728/0000726728-11-000070.txt,2011-10-28
152144,"RECOVERY ENERGY, INC.",10-Q,1437557,2011-11-14,edgar/data/1437557/0001213900-11-006091.txt,2011-11-14
152159,RED HAT INC,10-Q,1087423,2011-10-06,edgar/data/1087423/0001193125-11-265418.txt,2011-10-06
152189,"RED METAL RESOURCES, LTD.",10-Q,1358654,2011-12-15,edgar/data/1358654/0001437749-11-009525.txt,2011-12-15
152194,"RED MOUNTAIN RESOURCES, INC.",10-Q,1483496,2011-10-25,edgar/data/1483496/0001144204-11-059074.txt,2011-10-25
152222,RED ROBIN GOURMET BURGERS INC,10-Q,1171759,2011-11-04,edgar/data/1171759/0001104659-11-061175.txt,2011-11-04
152238,REDDY ICE CORP,10-Q,1065023,2011-11-10,edgar/data/1065023/0001047469-11-009365.txt,2011-11-10
152239,REDDY ICE HOLDINGS INC,10-Q,1268984,2011-11-10,edgar/data/1268984/0001047469-11-009365.txt,2011-11-10
152249,"REDFIN NETWORK, INC.",10-Q,1100394,2011-11-10,edgar/data/1100394/0001199835-11-000707.txt,2011-11-10
152274,REDWOOD TRUST INC,10-Q,930236,2011-11-03,edgar/data/930236/0001144204-11-061154.txt,2011-11-03
152301,REDtone Asia Inc,10-Q,1341319,2011-10-13,edgar/data/1341319/0000823579-11-000486.txt,2011-10-13
152361,REEDS INC,10-Q,1140215,2011-11-14,edgar/data/1140215/0001019687-11-003513.txt,2011-11-14
152388,REEVES TELECOM LTD PARTNERSHIP,10-Q,314741,2011-11-14,edgar/data/314741/0001144204-11-063388.txt,2011-11-14
152393,REFLECT SCIENTIFIC INC,10-Q,1103090,2011-11-10,edgar/data/1103090/0001010412-11-000620.txt,2011-11-10
152399,REGAL BELOIT CORP,10-Q,82811,2011-11-10,edgar/data/82811/0001193125-11-307111.txt,2011-11-10
152423,REGAL ONE Corp,10-Q,845385,2011-11-18,edgar/data/845385/0000938047-11-000013.txt,2011-11-18
152429,REGENCY CENTERS CORP,10-Q,910606,2011-11-08,edgar/data/910606/0000910606-11-000022.txt,2011-11-08
152445,REGENERON PHARMACEUTICALS INC,10-Q,872589,2011-10-27,edgar/data/872589/0001206774-11-002300.txt,2011-10-27
152480,REGENERX BIOPHARMACEUTICALS INC,10-Q,707511,2011-11-14,edgar/data/707511/0000950123-11-098532.txt,2011-11-14
152485,REGENT TECHNOLOGIES INC,10-Q,319200,2011-11-09,edgar/data/319200/0001136261-11-000586.txt,2011-11-09
152489,REGI U S INC,10-Q,922330,2011-12-20,edgar/data/922330/0001477932-11-002828.txt,2011-12-20
152535,REGIONS FINANCIAL CORP,10-Q,1281761,2011-11-03,edgar/data/1281761/0001193125-11-293225.txt,2011-11-03
152592,REGIS CORP,10-Q,716643,2011-11-09,edgar/data/716643/0001104659-11-062692.txt,2011-11-09
152686,REINSURANCE GROUP OF AMERICA INC,10-Q,898174,2011-11-04,edgar/data/898174/0001193125-11-297630.txt,2011-11-04
152709,RELIABILITY INC,10-Q,34285,2011-11-14,edgar/data/34285/0001477932-11-002462.txt,2011-11-14
152710,RELIABRAND INC.,10-Q,1406243,2011-11-17,edgar/data/1406243/0001199835-11-000762.txt,2011-11-17
152714,RELIANCE STEEL & ALUMINUM CO,10-Q,861884,2011-11-04,edgar/data/861884/0001104659-11-061166.txt,2011-11-04
152739,RELIV INTERNATIONAL INC,10-Q,768710,2011-11-14,edgar/data/768710/0001144204-11-063971.txt,2011-11-14
152748,RELM WIRELESS CORP,10-Q,2186,2011-11-09,edgar/data/2186/0001354488-11-004169.txt,2011-11-09
152753,"REMEDENT, INC.",10-Q,1078037,2011-11-21,edgar/data/1078037/0001144204-11-065918.txt,2011-11-21
152813,RENAISSANCERE HOLDINGS LTD,10-Q,913144,2011-11-03,edgar/data/913144/0001193125-11-293244.txt,2011-11-03
152828,RENASANT CORP,10-Q,715072,2011-11-09,edgar/data/715072/0001193125-11-304767.txt,2011-11-09
152857,RENT A CENTER INC DE,10-Q,933036,2011-10-28,edgar/data/933036/0000950123-11-092914.txt,2011-10-28
152907,RENTRAK CORP,10-Q,800458,2011-11-04,edgar/data/800458/0001193125-11-296989.txt,2011-11-04
152934,REPLIGEN CORP,10-Q,730272,2011-11-09,edgar/data/730272/0001193125-11-303532.txt,2011-11-09
152949,REPRO MED SYSTEMS INC,10-Q,704440,2011-10-17,edgar/data/704440/0001161697-11-000925.txt,2011-10-17
152953,REPROS THERAPEUTICS INC.,10-Q,897075,2011-11-10,edgar/data/897075/0001144204-11-062794.txt,2011-11-10
152969,REPUBLIC AIRWAYS HOLDINGS INC,10-Q,1159154,2011-11-09,edgar/data/1159154/0001159154-11-000025.txt,2011-11-09
152974,REPUBLIC BANCORP INC /KY/,10-Q,921557,2011-10-28,edgar/data/921557/0001157523-11-006110.txt,2011-10-28
152987,REPUBLIC FIRST BANCORP INC,10-Q,834285,2011-11-14,edgar/data/834285/0000950159-11-000734.txt,2011-11-14
153007,"REPUBLIC SERVICES, INC.",10-Q,1060391,2011-10-28,edgar/data/1060391/0001193125-11-284442.txt,2011-10-28
153043,RES CARE INC /KY/,10-Q,776325,2011-11-03,edgar/data/776325/0001104659-11-060621.txt,2011-11-03
153054,RESEARCH FRONTIERS INC,10-Q,793524,2011-11-10,edgar/data/793524/0001206774-11-002479.txt,2011-11-10
153073,RESERVE PETROLEUM CO,10-Q,83350,2011-11-14,edgar/data/83350/0001387131-11-002546.txt,2011-11-14
153080,RESMED INC,10-Q,943819,2011-11-03,edgar/data/943819/0001193125-11-293193.txt,2011-11-03
153129,"RESOURCE HOLDINGS, INC.",10-Q,1439746,2011-11-14,edgar/data/1439746/0001144204-11-064244.txt,2011-11-14
153140,RESOURCES CONNECTION INC,10-Q,1084765,2011-10-06,edgar/data/1084765/0001193125-11-265601.txt,2011-10-06
153145,"RESPECT YOUR UNIVERSE, INC.",10-Q,1472601,2011-11-14,edgar/data/1472601/0001214659-11-003854.txt,2011-11-14
153168,RESPONSE GENETICS INC,10-Q,1124608,2011-11-14,edgar/data/1124608/0001144204-11-063244.txt,2011-11-14
153185,RESPONSYS INC,10-Q,1084817,2011-11-14,edgar/data/1084817/0001193125-11-311525.txt,2011-11-14
153250,RETAIL OPPORTUNITY INVESTMENTS CORP,10-Q,1407623,2011-11-04,edgar/data/1407623/0001171843-11-003330.txt,2011-11-04
153274,RETRACTABLE TECHNOLOGIES INC,10-Q,946563,2011-11-18,edgar/data/946563/0001104659-11-065091.txt,2011-11-18
153279,RETROSPETTIVA INC,10-Q,1015383,2011-11-18,edgar/data/1015383/0001079973-11-000920.txt,2011-11-18
153284,"REVA Medical, Inc.",10-Q,1496268,2011-11-14,edgar/data/1496268/0001193125-11-311431.txt,2011-11-14
153294,REVLON CONSUMER PRODUCTS CORP,10-Q,890547,2011-10-28,edgar/data/890547/0001193125-11-286037.txt,2011-10-28
153295,REVLON INC /DE/,10-Q,887921,2011-10-28,edgar/data/887921/0001193125-11-286021.txt,2011-10-28
153303,REX AMERICAN RESOURCES Corp,10-Q,744187,2011-12-02,edgar/data/744187/0000930413-11-007712.txt,2011-12-02
153314,REX ENERGY CORP,10-Q,1397516,2011-11-08,edgar/data/1397516/0001193125-11-301998.txt,2011-11-08
153335,"REXAHN PHARMACEUTICALS, INC.",10-Q,1228627,2011-11-09,edgar/data/1228627/0001140361-11-052700.txt,2011-11-09
153349,REYNOLDS AMERICAN INC,10-Q,1275283,2011-10-28,edgar/data/1275283/0000950123-11-092856.txt,2011-10-28
153393,RF MICRO DEVICES INC,10-Q,911160,2011-11-10,edgar/data/911160/0000950123-11-097297.txt,2011-11-10
153423,RFG Acquisition II Inc.,10-Q,1377040,2011-11-21,edgar/data/1377040/0001144204-11-066272.txt,2011-11-21
153534,"RICH STAR DEVELOPMENT, CORP",10-Q,1489902,2011-11-21,edgar/data/1489902/0001214659-11-004017.txt,2011-11-21
153555,RICHARDSON ELECTRONICS LTD/DE,10-Q,355948,2011-10-06,edgar/data/355948/0001193125-11-265779.txt,2011-10-06
153657,RIDGEFIELD ACQUISITION CORP,10-Q,812152,2011-11-14,edgar/data/812152/0001144204-11-063409.txt,2011-11-14
153685,RIGEL PHARMACEUTICALS INC,10-Q,1034842,2011-11-01,edgar/data/1034842/0001104659-11-059341.txt,2011-11-01
153692,RIGHTNOW TECHNOLOGIES INC,10-Q,1111247,2011-11-04,edgar/data/1111247/0001193125-11-297117.txt,2011-11-04
153733,RIMAGE CORP,10-Q,892482,2011-11-07,edgar/data/892482/0000897101-11-001872.txt,2011-11-07
153751,"RING ENERGY, INC.",10-Q,1384195,2011-11-14,edgar/data/1384195/0001078782-11-003244.txt,2011-11-14
153793,RISK GEORGE INDUSTRIES INC,10-Q,84112,2011-12-15,edgar/data/84112/0000084112-11-000010.txt,2011-12-15
153806,RITE AID CORP,10-Q,84129,2011-10-05,edgar/data/84129/0001047469-11-008367.txt,2011-10-05
153828,RIVER VALLEY BANCORP,10-Q,1015593,2011-11-14,edgar/data/1015593/0000908834-11-000297.txt,2011-11-14
153851,RIVERSOURCE LIFE INSURANCE CO,10-Q,727892,2011-11-07,edgar/data/727892/0001104659-11-061547.txt,2011-11-07
153869,RIVERVIEW BANCORP INC,10-Q,1041368,2011-11-10,edgar/data/1041368/0000939057-11-000335.txt,2011-11-10
153878,RIVIERA HOLDINGS CORP,10-Q,899647,2011-11-14,edgar/data/899647/0001144204-11-064326.txt,2011-11-14
153900,"RJS Development, Inc.",10-Q,1373149,2011-11-09,edgar/data/1373149/0001078782-11-003192.txt,2011-11-09
153904,RLI CORP,10-Q,84246,2011-10-31,edgar/data/84246/0001104659-11-059190.txt,2011-10-31
153938,"RLJ Acquisition, Inc.",10-Q,1506744,2011-11-14,edgar/data/1506744/0001144204-11-063839.txt,2011-11-14
153995,"ROADSHIPS HOLDINGS, INC.",10-Q,1389067,2011-11-10,edgar/data/1389067/0001432093-11-000702.txt,2011-11-10
154093,ROBERTS REALTY INVESTORS INC,10-Q,1011109,2011-11-14,edgar/data/1011109/0001104659-11-063920.txt,2011-11-14
154144,ROBOCOM SYSTEMS INTERNATIONAL INC,10-Q,1039757,2011-10-21,edgar/data/1039757/0001140361-11-050031.txt,2011-10-21
154335,ROCKWELL MEDICAL TECHNOLOGIES INC,10-Q,1041024,2011-11-04,edgar/data/1041024/0001193125-11-297642.txt,2011-11-04
154346,ROCKWOOD SPECIALTIES GROUP INC,10-Q,1261302,2011-10-26,edgar/data/1261302/0001104659-11-057931.txt,2011-10-26
154352,"ROCKY BRANDS, INC.",10-Q,895456,2011-10-28,edgar/data/895456/0001144204-11-059996.txt,2011-10-28
154355,ROCKY MOUNTAIN CHOCOLATE FACTORY INC,10-Q,785815,2011-10-14,edgar/data/785815/0001437749-11-007569.txt,2011-10-14
154368,ROCKY MOUNTAIN PLANTINGS INC,10-Q,1366391,2011-11-03,edgar/data/1366391/0001078782-11-003132.txt,2011-11-03
154381,"RODMAN & RENSHAW CAPITAL GROUP, INC.",10-Q,1054303,2011-11-14,edgar/data/1054303/0000930413-11-007334.txt,2011-11-14
154447,ROGERS CORP,10-Q,84748,2011-11-01,edgar/data/84748/0001157523-11-006221.txt,2011-11-01
154506,"ROKWADER, INC.",10-Q,1322952,2011-11-14,edgar/data/1322952/0001017386-11-000167.txt,2011-11-14
154521,ROLLINS INC,10-Q,84839,2011-10-28,edgar/data/84839/0001104659-11-058676.txt,2011-10-28
154532,ROMA FINANCIAL CORP,10-Q,1355823,2011-10-31,edgar/data/1355823/0000946275-11-000431.txt,2011-10-31
154572,ROOMLINX INC,10-Q,1021096,2011-11-18,edgar/data/1021096/0001188112-11-003307.txt,2011-11-18
154595,ROPER INDUSTRIES INC,10-Q,882835,2011-11-02,edgar/data/882835/0000882835-11-000032.txt,2011-11-02
154691,ROSETTA STONE INC,10-Q,1351285,2011-11-08,edgar/data/1351285/0001104659-11-061859.txt,2011-11-08
154722,ROSS STORES INC,10-Q,745732,2011-12-07,edgar/data/745732/0001206774-11-002790.txt,2011-12-07
154741,ROSTOCK VENTURES CORP,10-Q,1396054,2011-11-17,edgar/data/1396054/0001078782-11-003341.txt,2011-11-17
154750,ROTECH HEALTHCARE INC,10-Q,1175108,2011-11-10,edgar/data/1175108/0001175108-11-000008.txt,2011-11-10
154806,ROWAN COMPANIES INC,10-Q,85408,2011-11-03,edgar/data/85408/0000085408-11-000018.txt,2011-11-03
154833,ROYAL BANCSHARES OF PENNSYLVANIA INC,10-Q,922487,2011-11-09,edgar/data/922487/0001140361-11-052389.txt,2011-11-09
155253,ROYAL CARIBBEAN CRUISES LTD,10-Q,884887,2011-10-31,edgar/data/884887/0001193125-11-287156.txt,2011-10-31
155260,ROYAL GOLD INC,10-Q,85535,2011-11-03,edgar/data/85535/0001104659-11-060509.txt,2011-11-03
155295,ROYAL MINES & MINERALS CORP,10-Q,1371424,2011-12-15,edgar/data/1371424/0001062993-11-004924.txt,2011-12-15
155297,ROYAL QUANTUM GROUP INC,10-Q,1096296,2011-11-15,edgar/data/1096296/0001108078-11-000310.txt,2011-11-15
155309,ROYALE ENERGY INC,10-Q,864839,2011-11-04,edgar/data/864839/0001185185-11-001823.txt,2011-11-04
155413,RPC INC,10-Q,742278,2011-11-03,edgar/data/742278/0001188112-11-003049.txt,2011-11-03
155425,"RPM ADVANTAGE, INC.",10-Q,1077385,2011-10-17,edgar/data/1077385/0001077385-11-000066.txt,2011-10-17
155430,"RPM Dental, Inc.",10-Q,1487091,2011-11-09,edgar/data/1487091/0001213900-11-005816.txt,2011-11-09
155431,RPM INTERNATIONAL INC/DE/,10-Q,110621,2011-10-07,edgar/data/110621/0001193125-11-266467.txt,2011-10-07
155466,RPX Corp,10-Q,1509432,2011-11-10,edgar/data/1509432/0001193125-11-306964.txt,2011-11-10
155521,"RSC Equipment Rental, Inc.",10-Q,1406579,2011-10-20,edgar/data/1406579/0001193125-11-276167.txt,2011-10-20
155531,RSC Holdings Inc.,10-Q,1389305,2011-10-20,edgar/data/1389305/0001193125-11-276164.txt,2011-10-20
155567,"RT Technologies, Inc.",10-Q,1419559,2011-11-14,edgar/data/1419559/0001010412-11-000654.txt,2011-11-14
155582,"RTI Biologics, Inc.",10-Q,1100441,2011-11-04,edgar/data/1100441/0001193125-11-297268.txt,2011-11-04
155585,RTI INTERNATIONAL METALS INC,10-Q,1068717,2011-11-04,edgar/data/1068717/0001193125-11-297609.txt,2011-11-04
155597,RUBICON FINANCIAL INC,10-Q,1103977,2011-11-18,edgar/data/1103977/0001185185-11-002066.txt,2011-11-18
155625,RUBY TUESDAY INC,10-Q,68270,2011-10-06,edgar/data/68270/0000068270-11-000041.txt,2011-10-06
155701,RUDOLPH TECHNOLOGIES INC,10-Q,1094392,2011-11-02,edgar/data/1094392/0001094392-11-000045.txt,2011-11-02
155755,RURBAN FINANCIAL CORP,10-Q,767405,2011-11-14,edgar/data/767405/0001144204-11-064075.txt,2011-11-14
155783,RUSH ENTERPRISES INC \TX\,10-Q,1012019,2011-11-09,edgar/data/1012019/0000950123-11-096831.txt,2011-11-09
155962,RVPlus Inc.,10-Q,1491029,2011-12-15,edgar/data/1491029/0001213900-11-006622.txt,2011-12-15
155963,"RVUE HOLDINGS, INC.",10-Q,1455206,2011-11-14,edgar/data/1455206/0001144204-11-063465.txt,2011-11-14
156032,RYDER SYSTEM INC,10-Q,85961,2011-10-26,edgar/data/85961/0001193125-11-280536.txt,2011-10-26
156095,RYERSON INC.,10-Q,790528,2011-11-02,edgar/data/790528/0001193125-11-292868.txt,2011-11-02
156101,RYLAND GROUP INC,10-Q,85974,2011-11-08,edgar/data/85974/0001104659-11-061717.txt,2011-11-08
156119,"Rackwise, Inc.",10-Q,1476638,2011-11-14,edgar/data/1476638/0001144204-11-064231.txt,2011-11-14
156135,"RadNet, Inc.",10-Q,790526,2011-11-09,edgar/data/790526/0001019687-11-003431.txt,2011-11-09
156155,"Radiation Therapy Services Holdings, Inc.",10-Q,1503518,2011-11-14,edgar/data/1503518/0001104659-11-063416.txt,2011-11-14
156187,"Radius Health, Inc.",10-Q,1428522,2011-11-14,edgar/data/1428522/0001104659-11-063651.txt,2011-11-14
156330,RainEarth Inc.,10-Q,1369140,2011-12-19,edgar/data/1369140/0001294606-11-000283.txt,2011-12-19
156333,Rainbow Coral Corp.,10-Q,1499790,2011-11-16,edgar/data/1499790/0001161697-11-001026.txt,2011-11-16
156381,Rampart Studios Inc.,10-Q,1432271,2011-10-31,edgar/data/1432271/0001432271-11-000005.txt,2011-10-31
156407,"Rand Logistics, Inc.",10-Q,1294250,2011-11-10,edgar/data/1294250/0001193805-11-002163.txt,2011-11-10
156445,"Rangeford Resources, Inc.",10-Q,1438035,2011-11-14,edgar/data/1438035/0001078782-11-003270.txt,2011-11-14
156446,Ranger Gold Corp.,10-Q,1434740,2011-11-14,edgar/data/1434740/0000939802-11-000328.txt,2011-11-14
156547,Raystream Inc.,10-Q,1489744,2011-12-15,edgar/data/1489744/0001517126-11-000297.txt,2011-12-15
156558,ReachLocal Inc,10-Q,1297336,2011-11-07,edgar/data/1297336/0001437749-11-008090.txt,2011-11-07
156580,"Real Estate Contacts, Inc.",10-Q,1520528,2011-11-14,edgar/data/1520528/0001213900-11-005995.txt,2011-11-14
156601,"Real Goods Solar, Inc.",10-Q,1425565,2011-11-09,edgar/data/1425565/0001193125-11-304641.txt,2011-11-09
156616,RealD Inc.,10-Q,1327471,2011-11-03,edgar/data/1327471/0001104659-11-060189.txt,2011-11-03
156688,"Rebornne (USA), Inc.",10-Q,1268238,2011-11-23,edgar/data/1268238/0001213900-11-006373.txt,2011-11-23
156710,Red Lion Hotels CORP,10-Q,1052595,2011-11-08,edgar/data/1052595/0001193125-11-301696.txt,2011-11-08
156786,Redpoint Bio CORP,10-Q,1328003,2011-11-21,edgar/data/1328003/0001104659-11-065380.txt,2011-11-21
156817,Reef Oil & Gas Income & Development Fund III LP,10-Q,1411643,2011-11-14,edgar/data/1411643/0001104659-11-063770.txt,2011-11-14
156853,"Regatta Capital Partners, Inc.",10-Q,1029356,2011-11-14,edgar/data/1029356/0001079973-11-000899.txt,2011-11-14
156892,"Regency Resources, Inc.",10-Q,1379699,2011-11-02,edgar/data/1379699/0001524777-11-000119.txt,2011-11-02
156903,"Regeneca, Inc.",10-Q,1056598,2011-12-20,edgar/data/1056598/0001078782-11-003682.txt,2011-12-20
156916,"RegenoCELL Therapeutics, Inc.",10-Q,1221749,2011-11-21,edgar/data/1221749/0001144204-11-065913.txt,2011-11-21
157025,"Reis, Inc.",10-Q,1038222,2011-11-03,edgar/data/1038222/0000950123-11-094620.txt,2011-11-03
